School Code,School Name,School Address1,School Address2,School City,School Province,School Postal Code,School Phone
8403,Archbishop MacDonald Catholic High School,14219 - 109 Ave NW,,Edmonton,AB,T5N1H5,(780) 451-1470
8404,Archbishop O’Leary Catholic High School,8760 - 132 Ave NW,,Edmonton,AB,T5E0X8,(780) 476-6251
8405,St. Francis Xavier,9250 - 163 St NW,,Edmonton,AB,T5R0A7,(780) 489-2571
8407,St. Joseph,10830 109 St NW,,Edmonton,AB,T5H3C1,(780) 426-2010
8409,Louis St. Laurent,11230 43 Ave NW,,Edmonton,AB,T6J0X8,(780) 435-3964
8410,J. H. Picard Catholic Elementary/Junior/Senior High School,7055 - 99 St NW,,Edmonton,AB,T6E3R4,(780) 433-4251
8411,Holy Trinity Catholic High School,7007 - 28 Ave NW,,Edmonton,AB,T6K4A5,(780) 462-5777
8412,Alternative Education,9405 50 Street NW,,Edmonton,AB,T6B2T4,(780) 441-6080
8501,Corpus Christi School,5607 Thornton Road N.W.,,Calgary,AB,T2K3C1,(403) 500-2023
8502,St. Hubert Elementary School,320 - 72 Avenue N.E.,,Calgary,AB,T2K5J3,(403) 500-2067
8503,Holy Family School,904 - 32 St. S.E.,,Calgary,AB,T2A0Z1,(403) 500-2054
8504,Holy Name (Bilingual) School,3011 - 35 Street S.W.,,Calgary,AB,T3E2Y7,(403) 500-2006
8506,Holy Trinity School,1717 - 41 Street S.E.,,Calgary,AB,T2A1L2,(403) 500-2032
8507,St. Patrick School,6006 Rundlehorn Drive N.E.,,Calgary,AB,T1Y2X1,(403) 500-2076
8508,St. Andrew School,4331 - 41 Avenue S.W.,,Calgary,AB,T3E1G2,(403) 500-2031
8511,St. Benedict School,10340 - 19 Street S.W.,,Calgary,AB,T2V1R2,(403) 500-2053
8513,St. Cecilia (Bilingual) Elementary School,610 Agate Crescent S.E.,,Calgary,AB,T2J0Z3,(403) 500-2040
8515,St. Anthony,4811 6th St. SW,,Calgary,AB,T2S2N5,(403) 500-2013
8521,St. Luke Bilingual Elementary School,"1232 Northmount Dr., N.W.",,Calgary,AB,T2L0E1,(403) 500-2039
8524,Ecole St. Pius X School,2312 - 18 Street N.W.,,Calgary,AB,T2M3T5,(403) 500-2015
8527,St. Thomas Aquinas School,4540 - 26 Avenue S.W.,,Calgary,AB,T3E0R1,(403) 500-2027
8528,St. Vincent De Paul Elementary Junior High School,4525 - 49 Street N.W.,,Calgary,AB,T3A0K4,(403) 500-2051
8529,St. William School,11020 Fairmount Drive S.E.,,Calgary,AB,T2J0T1,(403) 500-2055
8530,St. Monica School,235 - 18 Avenue S.W.,,Calgary,AB,T2S0C2,(403) 500-2001
8531,St. Dominic School,4820 Dalhart Road N.W.,,Calgary,AB,T3A1C2,(403) 500-2058
8532,St. Boniface Elementary School,927 Lake Sylvan Drive S.E.,,Calgary,AB,T2J2P8,(403) 500-2060
8533,St. Catherine Elementary School,11 Canata Close S.W.,,Calgary,AB,T2W1P6,(403) 500-2061
8534,St. Henry Elementary School,7423 - 10 Street N.W.,,Calgary,AB,T2K1H5,(403) 500-2059
8536,St. Mark Elementary School,4589 Marbank Drive N.E.,,Calgary,AB,T2A3V8,(403) 500-2068
8537,St. Sylvester School,7318 Silver Springs Blvd NW.,,Calgary,AB,T3B4N1,(403) 500-2063
8541,St. Wilfrid Elementary School,4225 - 44 Avenue N.E.,,Calgary,AB,T1Y4Y1,(403) 500-2077
8542,St. Teresa of Calcutta School,St. Teresa School C/O Holy Chi,,Calgary,AB,T2X0K4,(403) 500-2078
8543,St. Peter Elementary School,720 - 58 Street S.E.,,Calgary,AB,T2A5L9,(403) 500-2079
8544,St. Thomas More School,6110 Temple Drive N.E.,,Calgary,AB,T1Y5V4,(403) 500-2081
8545,St. Bede Elementary School,333 Bermuda Drive N.W.,,Calgary,AB,T3K2J5,(403) 500-2082
8546,St. Jude School,730 Woodbine Boulevard S.W.,,Calgary,AB,T2W4W4,(403) 500-2084
8547,St. Rita School,7811 Ranchview Drive N.W.,,Calgary,AB,T3G2B3,(403) 500-2083
8548,St. Rupert School,111 Rundlehill Drive N.E.,,Calgary,AB,T1Y2W9,(403) 500-2044
8549,St. John Paul II School,119 Castleridge Drive N.E.,,Calgary,AB,T3J1P6,(403) 500-2085
8550,St. Damien School,3619 - 28 Street S.E.,,Calgary,AB,T2B2J1,(403) 500-2073
8551,Father Doucet School,65 Shannon Drive S.W.,,Calgary,AB,T2Y2T5,(403) 500-2089
8552,St. Kateri Tekakwitha School,1005 Abbotsford Drive N.E.,,Calgary,AB,T2A7N5,(403) 500-2090
8553,Mother Mary Greene School,115 Edenwold Drive N.W.,,Calgary,AB,T3A3S8,(403) 500-2095
8554,Monsignor Neville Anderson School,327 Sandarac Drive N.W.,,Calgary,AB,T3K4B2,(403) 500-2094
8555,Monsignor E. L. Doyle Elementary School,8887 Scurfield Drive NW,,Calgary,AB,T3L1H6,(403) 500-2098
8556,St. Maria Goretti Elementary School,375 Hawkstone Drive N.W.,,Calgary,AB,T3G3T7,(403) 500-2099
8557,Monsignor A. J. Hetherington Elementary School,4 Coral Springs Boulevard N.E,,Calgary,AB,T3J3J3,(403) 500-2036
8558,John Costello Catholic School,300 Strathcona Drive S.W.,,Calgary,AB,T3H1N9,(403) 500-2003
8701,Our Lady of the Assumption School,7311 - 34 Avenue N.W.,,Calgary,AB,T3B1N5,(403) 500-2045
8702,Bishop Kidd School,1420 - 28 Street S.E.,,Calgary,AB,T2A0Y8,(403) 500-2052
8703,St. Jean Brebeuf School,5030 Northland Drive N.W.,,Calgary,AB,T2L2J6,(403) 500-2046
8704,Holy Cross Elementary Junior High School,3719 - 26 Avenue S.E.,,Calgary,AB,T2B0C6,(403) 500-2033
8705,Sacred Heart Elementary School,1312 - 15 Street S.W.,,Calgary,AB,T3C1G2,(403) 500-2004
8706,St. Alphonsus Elementary Junior High School,928 Radnor Avenue N.E.,,Calgary,AB,T2E5H5,(403) 500-2016
8707,Sainte Marguerite Bourgeoys,4700 Richard Road S.W.,,Calgary,AB,T3E6L1,(403) 240-2007
8708,St. Augustine Elementary Junior High School,7112 - 7 Street S.W.,,Calgary,AB,T2V1E9,(403) 500-2022
8709,St. Bernadette School,55 Lynndale Crescent S.E.,,Calgary,AB,T2C0T8,(403) 500-2020
8710,St. Gregory School,5340 - 26 Avenue S.W.,,Calgary,AB,T3E0R6,(403) 500-2048
8711,St. Helena School,320 - 64 Avenue N.W.,,Calgary,AB,T2K0L8,(403) 500-2049
8712,St. James Elementary Junior High School,2227 - 58 Avenue S.W.,,Calgary,AB,T3E1N6,(403) 500-2035
8713,St. Joseph Elementary Junior High School,2512 - 5 Street N.W.,,Calgary,AB,T2M3C7,(403) 500-2009
8714,St. Margaret School,3320 Carol Drive N.W.,,Calgary,AB,T2L0K7,(403) 500-2025
8716,St. Matthew School,416 - 83 Avenue S.E.,,Calgary,AB,T2H1N3,(403) 500-2030
8717,St. Michael School,4511 - 8 Avenue S.W.,,Calgary,AB,T3C0G9,(403) 500-2021
8719,St. Stephen School,10910 Elbow Drive S.W.,,Calgary,AB,T2W1G6,(403) 500-2043
8721,St. Bonaventure School,1710 Acadia Drive S.E.,,Calgary,AB,T2J3X8,(403) 500-2062
8722,St. Rose of Lima Junior High School,2419 50 Street NE,,Calgary,AB,T1Y1Z5,(403) 500-2071
8723,St. Cyril School,2990 Cedarbrae Drive S.W.,,Calgary,AB,T2W2N9,(403) 500-2070
8724,St. Philip School,13825 Parkside Drive S.E.,,Calgary,AB,T2J5A8,(403) 500-2072
8725,St. Martha School,6020 - 4 Avenue N.E.,,Calgary,AB,T2A4B1,(403) 500-2074
8726,St. John XXIII School,1420 Falconridge Drive N.E.,,Calgary,AB,T3J2C3,(403) 500-2080
8727,Don Bosco School,13615 Deer Ridge Drive S.E.,,Calgary,AB,T2J6S7,(403) 500-2057
8728,Madeleine D' Houet Bilingual School,108 - 22 Street N.W.,,Calgary,AB,T2N2M8,(403) 500-2008
8729,Father James Whelihan,70 Sunmills Drive S.E.,,Calgary,AB,T2X2R5,(403) 500-2087
8730,Father Scollen School,6839 Temple Drive N.E.,,Calgary,AB,T1Y5N4,(403) 500-2088
8731,St. John Henry Newman School,16201 McKenzie Lake,"
Boulevard S.E.",Calgary,AB,T2Z2G7,(403) 500-2092
8732,Our Lady of Peace Elementary Junior High School,14826 Millrise Hill S.W.,,Calgary,AB,T2Y2B4,(403) 500-2097
8901,Our Lady of the Rockies High School,111 Haddon Road S.W.,,Calgary,AB,T2V2Y2,(403) 500-2047
8902,St. Francis High School,877 Northmount Drive N.W.,,Calgary,AB,T2L0A3,(403) 500-2026
8903,Father Lacombe School,3615 Radcliffe Drive S.E.,,Calgary,AB,T2A6B4,(403) 500-2066
8904,St. Mary's High School,111 - 18 Avenue S.W.,,Calgary,AB,T2S0B8,(403) 500-2024
8905,Bishop Carroll High School,4624 Richard Road S.W.,,Calgary,AB,T3E6L1,(403) 500-2056
8906,St. Anne Academic Centre,1010 - 21 Avenue S.E.,,Calgary,AB,T2G1N2,(403) 500-2012
8907,Bishop McNally High School,5700 Falconridge Boulevard N.E,,Calgary,AB,T3J3N4,(403) 500-2091
9014,Children's Village School,1210 Russet Rd NE,,Calgary,AB,T2E5L5,(403) 777-6114
9033,William Roper Hull School,2266 Woodpark Ave SW,,Calgary,AB,T2W2Z8,(403) 251-8022
9035,Wood's Homes School,805 37 ST NW,,Calgary,AB,T2N4N8,(403) 270-1751
9036,Emily Follensbee School,5139 14 ST SW,,Calgary,AB,T2T3W5,(403) 777-6980
9037,Christine Meikle School,3525 50 St NW,,Calgary,AB,T3A2Y5,(403) 817-3524
9100,Richmond School,2701 - 22 St SW,"
",Calgary,AB,T2T5G5,(403) 777-8380
9101,Alex Ferguson School,1704  26 St SW,,Calgary,AB,T3C1K5,(403) 777-8270
9103,Jennie Elliott School,3031 Lindsay Dr SW,,Calgary,AB,T3E6A9,(403) 777-8350
9104,Killarney School,3008  33 Street SW,,Calgary,AB,T3E2T9,(403) 777-8360
9109,Altadore School,4506  16 St SW,,Calgary,AB,T2T4H9,(403) 777-6910
9110,Belvedere Parkway School,4631  85 St NW,,Calgary,AB,T3B2R8,(403) 777-6010
9111,Bowcroft School,3940  73 St NW,,Calgary,AB,T3B2L9,(403) 777-6020
9114,Connaught School,1121  12 Ave SW,,Calgary,AB,T2R0J8,(403) 777-8560
9118,Earl Grey School,845 Hillcrest Ave SW,,Calgary,AB,T2T0Z1,(403) 777-8570
9119,Elbow Park School,721  38 Ave SW,,Calgary,AB,T2T2H8,(403) 817-3408
9121,Glamorgan School,50 Grafton Dr SW,,Calgary,AB,T3E4W3,(403) 777-8310
9122,Glenbrook School,4725 33 Ave. S.W.,,Calgary,AB,T3E3V1,(403) 777-8320
9123,Glenmeadows School,4931 Grove Hill Rd SW,,Calgary,AB,T3E4G4,(403) 777-5235
9130,Ramsay School,2223 Spiller Rd SE,,Calgary,AB,T2G4G9,(403) 777-6790
9138,Terrace Road School,2103  46 St NW,,Calgary,AB,T3B1B3,(403) 777-6080
9140,Westgate School,150 Westminster Dr SW,,Calgary,AB,T3C2T3,(403) 777-8420
9141,Wildwood School,120  45 St SW,,Calgary,AB,T3C2B3,(403) 777-8430
9142,William Reid School,1216  36 Ave SW,,Calgary,AB,T2T2E9,(403) 777-6940
9143,Glendale School,2415 Kelwood Dr SW,,Calgary,AB,T3E3Z8,(403) 777-8330
9202,Banff Trail School,3232 Cochrane Rd NW,,Calgary,AB,T2M4J3,(403) 777-6120
9203,Belfast School,1229  17A St NE,,Calgary,AB,T2E4V4,(403) 777-6250
9204,Brentwood School,1231 Northmount Dr NW,,Calgary,AB,T2L0C9,(403) 777-6130
9205,Briar Hill School,1233  21 St NW,,Calgary,AB,T2N2L8,(403) 777-6140
9207,Buchanan School,3717 Centre St NW,,Calgary,AB,T2E2Y2,(403) 777-6260
9208,Cambrian Heights School,640 Northmount Dr NW,,Calgary,AB,T2K3J5,(403) 777-6150
9209,Capitol Hill School,2210  18 St NW,,Calgary,AB,T2M3T4,(403) 777-6160
9210,Captain John Palliser School,1484 Northmount Dr NW,,Calgary,AB,T2L0G6,(403) 777-6170
9212,Collingwood School,3826 Collingwood Dr NW,,Calgary,AB,T2L0R6,(403) 777-6180
9214,Dr. E. W. Coffin School,5615 Barrett Dr NW,,Calgary,AB,T2L1W4,(403) 777-6190
9217,Highwood School,11 Holmwood Ave NW,,Calgary,AB,T2K2G5,(403) 777-6200
9218,Hillhurst School,1418  7 Ave NW,,Calgary,AB,T2N0Z2,(403) 777-6360
9219,Huntington Hills School,820  64 Ave NW,,Calgary,AB,T2K0M5,(403) 777-6650
9223,Mayland Heights School,2324 Maunsell Drive NE,,Calgary,AB,T2E6A2,(403) 777-6290
9224,Mount View School,2004  4 St NE,,Calgary,AB,T2E3T8,(403) 777-6300
9225,North Haven School,4922 North Haven Dr NW,,Calgary,AB,T2K2K2,(403) 777-6220
9227,Queen Elizabeth School,402 18 St NW,,Calgary,AB,T2N2G5,(403) 777-6789
9228,Ecole de la Rose Sauvage,2512 - 4 Street N.W.,,Calgary,AB,T2M2Z9,(403) 230-3112
9231,Rosemont School,19 Rosevale Dr NW ,,CAlgary,AB,T2K1N6,(403) 777-6230
9232,Catherine Nichols Gunn School,6625  4 St NE,,Calgary,AB,T2K5C7,(403) 777-6620
9233,Stanley Jones School,950 6 St NE,,Calgary,AB,T2E8M3,(403) 777-6800
9234,Sunnyside School,211 7 St NW,,Calgary,AB,T2N1S2,(403) 777-6390
9235,Thorncliffe School,5646 Thornton Rd NW,,Calgary,AB,T2K3B9,(403) 777-6670
9237,University School,3035 Utah Dr NW,,Calgary,AB,T2N3Z9,(403) 777-6240
9238,Varsity Acres School,4255 40 St NW,,Calgary,AB,T3A0H7,(403) 777-6090
9239,Vista Heights School,2411 Vermillion St NE,,Calgary,AB,T2E6J3,(403) 777-6000
9240,Dalhousie School,4440 Dallyn St NW,,Calgary,AB,T3A1K3,(403) 777-6030
9241,Marion Carson School,5225 Varsity Dr NW,,Calgary,AB,T3A1A7,(403) 777-6050
9242,Dr. J. K. Mulloy School,7440 10 St NW,,Calgary,AB,T2K1H6,(403) 777-6640
9250,Roland Michener School,5958  4 Ave NE,,Calgary,AB,T2A4B1,(403) 777-8240
9256,Silver Springs School,7235 Silver Mead Rd NW,,Calgary,AB,T3B3V1,(403) 777-6070
9257,W. O. Mitchell School,511 Silvergrove Dr NW,,Calgary,AB,T3B4R9,(403) 777-6100
9261,Alex Munro School,427 78 Ave NE,,Calgary,AB,T2K0R9,(403) 777-6600
9265,Deer Run School,2127  146 Ave SE,,Calgary,AB,T2J6P8,(403) 777-6840
9266,Woodbine School,27 Woodfield Way SW,,Calgary,AB,T2W5E1,(403) 777-8630
9267,Sundance School,200 Sunmills Dr SE,,Calgary,AB,T2X2N9,(403) 777-8690
9269,Erin Woods School,25 Erin Park Dr SE,,Calgary,AB,T2B2Z9,(403) 777-8140
9270,Janet Johnstone School,224 Shawnessy Dr SW,,Calgary,AB,T2Y1M1,(403) 777-8670
9271,O. S. Geiger School,100 Castlebrook Dr NE,,Calgary,AB,T3J2J4,(403) 777-6950
9273,Hawkwood School,650 Hawkwood Blvd NW,,Calgary,AB,T3G2V7,(403) 777-6410
9300,Acadia School,9603  5 St SE,,Calgary,AB,T2J1K4,(403) 777-8440
9305,Braeside School,1747  107 Ave SW,,Calgary,AB,T2W0C3,(403) 777-8470
9306,Chinook Park School,1312  75 Ave SW,,Calgary,AB,T2V0S6,(403) 777-8480
9310,Ethel M. Johnson School,255 Sackville Dr SW,,Calgary,AB,T2W0W7,(403) 777-8500
9311,Eugene Coste School,10 Hillgrove Cres SW,,Calgary,AB,T2V3K7,(403) 777-8511
9316,Haysboro School,1123  87 Avenue SW,,Calgary,AB,T2V0W2,(403) 777-8530
9318,Keeler School,4807 Forego Ave SE,,Calgary,AB,T2A2C4,(403) 777-8180
9320,Le Roi Daniels School,47 Fyffe Rd SE,,Calgary,AB,T2H1B9,(403) 777-6420
9321,Maple Ridge School,10203 Maplemont Rd SE,,Calgary,AB,T2J1W3,(403) 777-6280
9322,Marlborough School,4711 Maryvale Dr NE,,Calgary,AB,T2A3A1,(403) 777-8190
9327,Patrick Airlie School,1520  39 St SE,,Calgary,AB,T2A1H9,(403) 777-8220
9330,Valley View School,4105  26 Ave SE,,Calgary,AB,T2B0C6,(403) 777-8250
9331,Willow Park School,343 Willow Park Dr SE,,Calgary,AB,T2J0K7,(403) 777-6900
9333,Nellie McClung School,2315 Palliser Dr SW,,Calgary,AB,T2V3S4,(403) 777-8620
9334,Lake Bonavista School,1015  120 Ave SE,,Calgary,AB,T2J2L1,(403) 777-6871
9336,Andrew Sibbald School,1711 Lake Bonavista Dr SE,,Calgary,AB,T2J2X9,(403) 777-6830
9338,Cedarbrae School,10631 Oakfield Dr SW,,Calgary,AB,T2W2T3,(403) 777-8610
9339,Chris Akkerman School,5004 Marbank Dr NE,,Calgary,AB,T2A3J6,(403) 777-8120
9341,Prince of Wales School,253 Parkland Way SE,,Calgary,AB,T2J3Y9,(403) 777-6880
9343,Guy Weadick School,5612 Templehill Rd NE,,Calgary,AB,T1Y4W7,(403) 777-6740
9344,West Dalhousie School,6502  58 St NW,,Calgary,AB,T3A2C8,(403) 777-6110
9346,Dr. Gordon Higgins School,155 Rundlehill Dr NE,,Calgary,AB,T1Y2W9,(403) 777-7060
9347,Douglas Harkness School,6203  24 Ave NE,,Calgary,AB,T1Y2C5,(403) 777-6720
9348,Colonel J. Fred Scott School,171 Whitehorn Rd NE,,Calgary,AB,T1Y3C4,(403) 777-6710
9350,Dr. Gladys McKelvie Egbert School,6033 Madigan Dr NE,,Calgary,AB,T2A5G9,(403) 777-7780
9351,G. W. Skene School,6226 Penbrooke Dr SE,,Calgary,AB,T2A6M7,(403) 777-8150
9353,Cappy Smart School,5808 Madigan Dr NE,,Calgary,AB,T2A4P5,(403) 777-8110
9354,Sam Livingston School,12011 Bonaventure Dr SE,,Calgary,AB,T2J3G7,(403) 777-6890
9355,Canyon Meadows School,395 Canterbury Dr SW,,Calgary,AB,T2W1J1,(403) 777-8600
9356,Penbrooke Meadows School,5645 Pensacola Cres SE,,Calgary,AB,T2A2G4,(403) 777-8230
9357,West Dover School,3113  30 Avenue SE,,Calgary,AB,T2B0G9,(403) 777-8260
9358,Rundle School,4120 Rundlehorn Dr NE,,Calgary,AB,T1Y4W9,(403) 777-6760
9360,Pineridge School,1927  61 St NE,,Calgary,AB,T1Y4W6,(403) 777-6750
9361,Chief Justice Milvain School,3428  42 St NE,,Calgary,AB,T1Y6A3,(403) 777-6700
9362,Haultain Memorial School,605 Queensland Dr SE,,Calgary,AB,T2J4S8,(403) 777-6860
9363,Midnapore School,55 Midpark Rise SE,,Calgary,AB,T2X1L7,(403) 777-8680
9364,James Short Memorial School,6333  5 Ave SE,,Calgary,AB,T2A3V7,(403) 777-8170
9368,Sunalta School,536 Sonora Ave SW,,Calgary,AB,T3C2J9,(403) 777-8590
9369,Banting and Best School,1819 66 Avenue SE,,Calgary,AB,T2C2K5,(403) 777-8650
9371,Woodlands School,88 Woodgreen Dr SW,,Calgary,AB,T2W4W9,(403) 777-8640
9372,Beddington Heights School,95 Bermuda Rd NW,,Calgary,AB,T3K2J6,(403) 777-6610
9373,Cecil Swanson School,4820 Rundlewood Dr NE,,Calgary,AB,T1Y5V9,(403) 777-6690
9374,Ranchlands School,610 Ranchlands Blvd NW,,Calgary,AB,T3G2C5,(403) 777-6350
9375,Falconridge School,1331 Falconridge Dr NE,,Calgary,AB,T3J1T4,(403) 777-6730
9376,Abbeydale School,320 Abergale Dr NE,,Calgary,AB,T2A6W2,(403) 777-6970
9377,Annie Foote School,6320 Temple Dr NE,,Calgary,AB,T1Y5V5,(403) 777-6680
9378,Grant MacEwan School,180 Falshire Dr NE,,Calgary,AB,T3J3A5,(403) 777-6930
9379,Edgemont School,55 Edgevalley Cir NW,,Calgary,AB,T3A4X1,(403) 777-6340
9382,Olympic Heights School,875 Strathcona Dr SW,,Calgary,AB,T3H2Z7,(403) 777-8370
9383,Simons Valley School,375 Sandarac Drive NW,,Calgary,AB,T3K4B2,(403) 777-6660
9384,Fish Creek School,1039 Suncastle Dr SE,,Calgary,AB,T2X2Z1,(403) 777-6400
9385,McKenzie Lake School,16210 McKenzie Lake Way SE,,Calgary,AB,T2Z1L7,(403) 777-6500
9386,Riverbend School,65 Rivervalley Dr SE,,Calgary,AB,T2C3Z7,(403) 777-6510
9387,W.H.Cushing Workplace School,130 - 7 Avenue S.W.,,Calgary,AB,T2P0W4,(403) 777-8900
9425,Calgary Home Education,5505 4A St. SW,,Calgary,AB,T2V0Z7,(403) 777-8490
9512,Adolescent Mental Health Services,805  37 St NW,,Calgary,AB,T2N4N8,(403) 270-1751
9573,AADAC Youth Services,1005 - 17 Street N.W.,,Calgary,AB,T2N2E5,(403) 297-4664
9599,Project Trust,3610 - 9th Street SE ,,Calgary,AB,T2G3C5,(403) 777-6107
9601,Balmoral School,220 16 Avenue NW,,Calgary,AB,T2M0H4,(403) 777-7330
9602,Colonel Walker School,1921  9 Ave SE,,Calgary,AB,T2G0V3,(403) 777-6780
9603,John Ware School,10020  19 St SW,,Calgary,AB,T2V1R2,(403) 777-7930
9608,King George School,2108  10 St NW,,Calgary,AB,T2M3M4,(403) 777-6210
9609,Riverside School,107 6A St NE,,Calgary,AB,T2E0B7,(403) 777-7350
9610,Rideau Park School,829 Rideau Rd SW,,Calgary,AB,T2S0S2,(403) 777-7480
9611,Thomas B Riley School,3915  69 St NW,,Calgary,AB,T3B2J9,(403) 777-7260
9613,Ian Bazalgette School,3909  26 Ave SE,,Calgary,AB,T2B0C6,(403) 777-7360
9618,Rosedale School,905 13 Ave NW,,Calgary,AB,T2M0G3,(403) 777-7530
9620,Colonel Macleod School,1610  6 St NE,,Calgary,AB,T2E3Y9,(403) 777-7500
9621,Branton School,2103  20 St NW,,Calgary,AB,T2M3W1,(403) 777-7440
9622,Colonel Irvine School,412 Northmount Dr NW,,Calgary,AB,T2K3H6,(403) 777-7280
9623,Bob Edwards School,4424 Marlborough Dr NE,,Calgary,AB,T2A2Z5,(403) 777-7770
9625,Louis Riel School,9632 Oakfield Dr SW,,Calgary,AB,T2V0L1,(403) 777-7650
9626,Louise Dean School,120  23 St NW,,Calgary,AB,T2N2P1,(403) 777-7630
9627,Elboya School,4804  6 St SW,,Calgary,AB,T2S2N3,(403) 777-7760
9628,Vincent Massey School,939  45 St SW,,Calgary,AB,T3C2B9,(403) 777-7870
9630,Dr. Oakley School,3904  20 St SW,,Calgary,AB,T2T4Z9,(403) 777-8300
9631,Woodman School,8706 Elbow Dr SW,,Calgary,AB,T2V1L2,(403) 777-7490
9632,Sherwood School,2011  66 Ave SE,,Calgary,AB,T2C1J4,(403) 777-7590
9633,Fairview School,7840 Fairmount Dr SE,,Calgary,AB,T2H0Y1,(403) 777-7900
9635,Georges P. Vanier School,509  32 Ave NE,,Calgary,AB,T2E2H3,(403) 777-7460
9638,A. E. Cross School,3445  37 St SW,,Calgary,AB,T3E3C2,(403) 777-7410
9639,Mount Royal School,2234  14 St SW,,Calgary,AB,T2T3T3,(403) 777-7980
9640,Senator Patrick Burns School,2155 Chilcotin Rd NW,,Calgary,AB,T2L0X2,(403) 777-7400
9641,David Thompson School,9320 Arbour Cres SE,,Calgary,AB,T2J0X8,(403) 777-7470
9643,Harold Panabaker School,23 Sackville Dr SW,,Calgary,AB,T2W0W3,(403) 777-7890
9644,Ernest Morrow School,1212  47 St SE,,Calgary,AB,T2A1R3,(403) 777-7800
9645,Bishop Pinkham School,3304  63 Ave SW,,Calgary,AB,T3E5K1,(403) 777-7840
9646,Simon Fraser School,5215  33 St NW,,Calgary,AB,T2L1V3,(403) 777-7290
9648,Sir Wilfrid Laurier School,819  32 St SE,,Calgary,AB,T2A0Y9,(403) 777-7370
9649,Sir John Franklin School,2215  8 Ave NE,,Calgary,AB,T2E0T7,(403) 777-7610
9651,F. E. Osborne School,5315 Varsity Dr NW,,Calgary,AB,T3A1A7,(403) 777-7540
9652,Sir John A Macdonald School,6600  4 St NW,,Calgary,AB,T2K1C2,(403) 777-7670
9653,R. T. Alderman School,725 Mapleton Dr SE,,Calgary,AB,T2J1S1,(403) 777-7520
9654,Nickle School,2500 Lake Bonavista Dr SE,,Calgary,AB,T2J2Y6,(403) 777-7720
9655,Robert Warren School,12424 Elbow Dr SW,,Calgary,AB,T2W1H2,(403) 777-7690
9660,H. D. Cartwright School,5500 Dalhart Rd NW,,Calgary,AB,T3A1V6,(403) 777-7420
9682,Clarence Sansom School,5840  24 Ave NE,,Calgary,AB,T1Y6G4,(403) 777-7700
9685,Wilma Hansen School,963 Queensland Dr SE,,Calgary,AB,T2J5E5,(403) 777-7430
9686,Annie Gale School,577 Whiteridge Way NE,,Calgary,AB,T1Y4S8,(403) 777-7680
9687,West View School,Calgary Young Offender Centre,"
12626 - 85 Street N.W.",Calgary,AB,T3R1J3,(403) 662-3547
9689,Terry Fox School,139 Falshire Dr NE,,Calgary,AB,T3J1P7,(403) 777-8800
9690,Tom Baines School,250 Edgepark Blvd NW,,Calgary,AB,T3A3S2,(403) 777-7190
9806,Queen Elizabeth High School,512  18 St NW,,Calgary,AB,T2N2G5,(403) 777-6380
9813,Forest Lawn High School,1304  44 St SE,,Calgary,AB,T2A1M8,(403) 272-6665
9815,Crescent Heights High School,1019 1 St NW,,Calgary,AB,T2M2S2,(403) 276-5521
9816,Western Canada High School,641  17 Ave SW,,Calgary,AB,T2S0B5,(403) 228-5363
9817,Chinook Learning Services,2336 53 Ave SW,,Calgary,AB,T3E1L2,(403) 777-7200
9823,Central Memorial High School,5111  21 St SW,,Calgary,AB,T3E1R9,(403) 243-8880
9825,James Fowler High School,4004  4 St NW,,Calgary,AB,T2K1A1,(403) 230-4743
9826,Ernest Manning High School,20 Springborough Blvd SW,,Calgary,AB,T3H0N7,(403) 249-3131
9829,William Aberhart High School,3009 Morley Trail NW,,Calgary,AB,T2M4G9,(403) 289-2551
9836,Henry Wise Wood High School,910  75 Ave SW,,Calgary,AB,T2V0S6,(403) 253-2261
9847,Bowness High School,4627  77 St NW,,Calgary,AB,T3B2N6,(403) 286-5092
9850,Lord Beaverbrook High School,9019 Fairmount Dr SE,,Calgary,AB,T2H0Z4,(403) 259-5585
9856,Jack James High School,5105  8 Ave SE,,Calgary,AB,T2A4M1,(403) 248-4054
9857,Sir Winston Churchill High School,5220 Northland Dr NW,,Calgary,AB,T2L2J6,(403) 289-9241
9858,Dr. E. P. Scarlett High School,220 Canterbury Dr SW,,Calgary,AB,T2W1H4,(403) 281-3366
9860,John G Diefenbaker High School,6620  4 St NW,,Calgary,AB,T2K1C2,(403) 274-2240
9863,Alternative High School,5003  20 St SW,,Calgary,AB,T2T5A5,(403) 777-7730
9865,Lester B. Pearson High School,3020  52 St NE,,Calgary,AB,T1Y5P4,(403) 280-6565
9868,Discovering Choices,3610 9th Street SE ,,Calgary,AB,T2G3C5,(403) 268-3265
9886,Dr. Gordon Townsend School,28 Oki Drive NW,,Calgary,AB,T3B6A8,(403) 955-7004
9903,Calgary Christian School,2839 - 49 Street S.W.,,Calgary,AB,T3E3X9,(403) 242-2896
9906,Heritage Christian Academy,2003 McKnight Boulevard N.E.,,Calgary,AB,T2E6L2,(403) 219-3201
9908,Calgary Academy,1677 93 rd Street S.W.,,Calgary,AB,T3H0R3,(403) 686-6444
9911,Calgary Jewish Academy,6700 Kootenay Street S.W.,,Calgary,AB,T2V1P7,(403) 253-3992
9913,West Island College,7410 Blackfoot Trail S.E.,,Calgary,AB,T2H1M5,(403) 255-5300
9914,Akiva Academy,140 Haddon Road S.W.,,Calgary,AB,T2V2Y3,(403) 258-1312
